measure,ONS_ID,value_old,value,Name,Name_FR,value_diff,value_diff_pct
transit_numS,910,14.64069404,12.483026188166829,Carlingwood West - Glabar Park - McKellar Heights, ,-2.157667851833171,-0.14737469726081176
transit_numS,911,0.141004415,0.16043956043956045,Carp, ,0.01943514543956046,0.13783359506551945
transit_numS,912,9.194300745,9.149758877685226,Carson Grove - Carson Meadows, ,-0.0445418673147735,-0.004844508413431662
transit_numS,913,9.35609263,7.875903501361119,Chapel Hill North, ,-1.4801891286388802,-0.15820590786934954
transit_numS,914,7.856519951,7.460633484162896,Chapman Mills, ,-0.39588646683710405,-0.050389545155640376
transit_numS,915,11.27674386,11.220456734076214,Convent Glen - Orléans Woods, ,-0.05628712592378626,-0.004991434284806595
transit_numS,916,0.805246987,1.2795698924731183,Cumberland, ,0.4743229054731183,0.5890402735193573
transit_numS,917,5.974597105,13.018301010652827,East Industrial,Industriel-Est,7.043703905652827,1.1789420745640098
transit_numS,918,0.060923774,0.7160633484162896,Edwards - Carlsbad Springs, ,0.6551395744162896,10.753430580585661
transit_numS,919,9.552401357,8.084002856632743,Elmvale - Canterbury, ,-1.4683985003672575,-0.15372035213859758
transit_numS,920,13.95988185,12.202148227712138,Fallingbrook, ,-1.7577336222878621,-0.12591321625604318
transit_numS,921,6.485154257,6.23808259195326,Findlay Creek, ,-0.2470716650467395,-0.03809803980839056
transit_numS,922,0,0,Fitzroy, ,0,NA
transit_numS,923,13.58843355,13.226120260436614,Glebe - Dows Lake,Glebe – Lac Dows,-0.36231328956338515,-0.0266633595572453
transit_numS,924,8.7859991140000009,8.697297297297297,Glen Cairn - Kanata South Business Park,Glen Cairn - Parc d'Affaires Kanata-Sud,-0.08870181670270405,-0.010095814437468204
transit_numS,925,0.342548683,0.4767315033630249,Greely, ,0.13418282036302487,0.39171897900137265
transit_numS,926,0.422447221,1.6845441248171624,Greenbelt,Ceinture de Verdure,1.2620969038171626,2.9875848178846525
transit_numS,927,6.4270763,6.6760634706279545,Hunt Club Woods - Quintarra - Revelstoke,Hunt Club Woods - Quintarra - Revelstoke,0.24898717062795406,0.03874034771112863
transit_numS,928,6.255358529,6.765543341142548,Kanata Lakes - Arcardia, ,0.5101848121425485,0.08155964358834412
transit_numS,929,12.73452699,12.215287940087803,Katimavik - Hazeldean, ,-0.5192390499121977,-0.04077411358269835
transit_numS,930,0,0,Kinburn, ,0,NA
transit_numS,931,14.68080265,13.267583781547373,Laurentian, ,-1.4132188684526277,-0.0962630519696161
transit_numS,932,10.05973813,11.162178247284631,Ledbury - Heron Gate - Ridgemont, ,1.1024401172846314,0.10958934547182209
transit_numS,933,13.82827705,13.756535012402214,Lindenlea - New Edinburgh, ,-0.07174203759778663,-0.005188067706365967
transit_numS,934,21.57687973,19.68864239962506,Lowertown,Basse-ville,-1.8882373303749418,-0.0875120663415285
transit_numS,935,14.71459044,14.77005119453925,Manor Park, ,0.055460754539248924,0.0037690994367389897
transit_numS,936,1.668957012,2.831381733021077,Navan - Sarsfield, ,1.1624247210210772,0.6964977004578937
transit_numS,937,11.4953691,10.76017223670696,Old Barrhaven East,Old Barrhaven Est,-0.735196863293039,-0.0639559162387434
transit_numS,938,9.819047079,9.980531072185652,Old Barrhaven West,Old Barrhaven Ouest,0.16148399318565154,0.01644599439094425
transit_numS,939,11.008478,9.765998176845944,Orléans Village - Chateauneuf, ,-1.2424798231540564,-0.11286572250533237
transit_numS,940,14.09132044,15.231334841628959,Overbrook - McArthur, ,1.1400144016289584,0.08090188612792332
transit_numS,941,13.07380167,8.810296728379406,Parkwood Hills - Stewart Farm, ,-4.263504941620594,-0.32611057206136995
transit_numS,942,9.367833958,9.15406418579135,Portobello South, ,-0.21376977220865,-0.022819551794691407
transit_numS,943,13.2705983,12.639517470881863,Queenswood Heights, ,-0.6310808291181367,-0.04755481364530013
transit_numS,944,3.154769921,3.180133517495396,Richmond, ,0.025363596495395768,0.008039761101613396
transit_numS,945,7.833429395,6.801856479828633,Rideau Crest - Davidson Heights, ,-1.0315729151713668,-0.13168854446174105
transit_numS,946,2.9000431780000002,3.6069853713165814,Riverside South - Leitrim,Riverside Sud - Leitrim,0.7069421933165811,0.24376954063288125
transit_numS,947,8.292722451,10.134060106069535,Riverview, ,1.8413376550695357,0.22204260011710547
transit_numS,948,4.398033126,4.944099378881988,Rockcliffe Park,Parc Rockcliffe,0.546066252881988,0.12416146882882483
transit_numS,949,21.46338384,19.3359375,Sandy Hill,Côte-de-Sable,-2.1274463399999988,-0.09911980123260931
transit_numS,950,9.364430403,8.36796134547482,Skyline - Fisher Heights, ,-0.9964690575251804,-0.10641000195868298
transit_numS,951,5.188707183,5.00392623821324,Stittsville, ,-0.18478094478675988,-0.03561213579216152
transit_numS,952,5.543951081,5.292752414703634,Stonebridge - Half Moon Bay - Heart's Desire, ,-0.2511986662963661,-0.04531040455195642
transit_numS,953,18.97253788,17.268922783603433,Vanier North,Vanier Nord,-1.7036150963965682,-0.08979373804241776
transit_numS,954,14.36517765,14.531475748194014,Vanier South,Vanier Sud,0.1662980981940141,0.011576473486494899
transit_numS,955,0.575095387,1.1883308714918759,Vars, ,0.6132354844918759,1.0663196025459964
transit_numS,956,7,1,Wateridge Village,Village des Riverains,-6,-0.8571428571428571
transit_numS,957,20.37181275,20.130876494023905,West Centretown,Centre-Ville Ouest,-0.24093625597609503,-0.01182694239991456
transit_numS,958,17.3683955,16.71761469374545,Westboro, ,-0.6507808062545486,-0.037469253061087227
transit_numR,0,5.415479537,4.762997421441745,Ottawa,Ottawa,-0.6524821155582554,-0.12048464242184345
transit_numR,3,8.596939473,9.099193878945211,Beacon Hill South - Cardinal Heights,Beacon Hill Sud - Cardinal Heights,0.5022544059452105,0.05842246621866038
transit_numR,5,0,NA,Beechwood Cemetery,Cimetière Beechwood,NA,NA
transit_numR,6,4.049939099,4.548924076329679,Bells Corners East,Bells Corners Est,0.4989849773296786,0.12320801995587702
transit_numR,7,4.94178555,4.4668660837551775,Bells Corners West,Bells Corners Ouest,-0.4749194662448222,-0.09610280766732628
transit_numR,11,2.139275766,2.1854566779064655,Braemar Park - Bel Air Heights - Copeland Park,Parc Braemar - Hauteurs Bel Air - Parc Copeland,0.04618091190646556,0.02158717106061284
transit_numR,12,2.604089219,2.133457249070632,Briar Green - Leslie Park,Briar Green - Parc Leslie,-0.47063196992936795,-0.1807280512877727
transit_numR,13,4.503401639,4.0823770491803275,Bridlewood - Emerald Meadows, ,-0.4210245898196723,-0.09349034875627096
transit_numR,16,2.911682677,2.8904555314533624,Carleton Heights - Rideauview,Hauteurs Carleton - Rideauview,-0.021227145546637516,-0.007290336173757961
transit_numR,17,4,4,Carleton University,Université Carleton,0,0
transit_numR,18,4.185386057,4.235775564539987,Carlington, ,0.050389507539986944,0.01203939298639159
transit_numR,23,6.092615597,4.659765355417529,Centrepointe, ,-1.4328502415824707,-0.2351781790218318
transit_numR,24,12.61214888,7.015993588626781,Centretown,Centre-Ville,-5.596155291373218,-0.4437114836352311
transit_numR,28,3.66111845,4.10885072655218,Civic Hospital-Central Park,Hôpital Civique - Parc Central,0.4477322765521796,0.12229385163765451
transit_numR,29,0,0,Constance Bay,Baie Constance,0,NA
transit_numR,30,0,0,Corkery, ,0,NA
transit_numR,31,4.12769523,3.461289241425539,Cityview - Crestview - Meadowlands, ,-0.6664059885744607,-0.16144747890567024
transit_numR,32,3.038559682,2.7814235234729936,Crystal Bay - Lakeview Park,Baie Crystal - Parc Lakeview,-0.2571361585270062,-0.08462435674712748
transit_numR,35,0.030141167,0.027861047434314935,Dunrobin, ,-0.0022801195656850654,-0.07564801872751195
transit_numR,38,10.34198501,6.801316029976238,Emerald Woods - Sawmill Creek, ,-3.540668980023762,-0.3423587422143983
transit_numR,45,4.654609102,4.6012252042007,Greenboro East,Greenboro Est,-0.05338389779929997,-0.011469039962209047
transit_numR,46,3.478948986,2.578826060233559,Hawthorne Meadows - Sheffield Glen, ,-0.9001229257664409,-0.2587341548808905
transit_numR,47,13.73147315,13.685468546854686,Hintonburg - Mechanicsville, ,-0.04600460314531318,-0.0033503035430188484
transit_numR,48,0.953323376,1.0522778192681106,Hunt Club - Ottawa Airport,Hunt Club - Aéroport d'Ottawa,0.09895444326811065,0.10379945122431432
transit_numR,49,5.124975476,4.453011575436531,Hunt Club East - Western Community,Hunt Club Est - Communauté de l'Ouest,-0.671963900563469,-0.13111553483723812
transit_numR,50,4.625097631,4.460687321010154,Hunt Club Park,Parc Hunt Club,-0.1644103099898464,-0.03554742474793964
transit_numR,51,2.345733042,2.082788671023965,Hunt Club South Industrial,Hunt Club Sud Industriel,-0.26294437097603485,-0.112094755143938
transit_numR,52,2.193141415,2.020988645486868,Hunt Club Upper -Blossom Park - Timbermill,Hunt Club Supérieur - Parc Blossom - Timbermill,-0.17215276951313196,-0.0784959730985391
transit_numR,54,8.080889462,10.339187882694167,Iris - Queensway Terrance South,Iris - Queensway Terrance Sud,2.2582984206941674,0.2794616151246356
transit_numR,55,14.10231141,14.814907722630354,Island Park - Wellington Village,Island Park - Village Wellington,0.7125963126303532,0.05053046212871519
transit_numR,60,10.62601626,9.116129032258064,Lebreton Development,Développement Lebreton,-1.5098872277419364,-0.14209344224567716
transit_numR,64,0.852978669,0.6619359224951135,Manotick, ,-0.1910427465048865,-0.22397130602205775
transit_numR,65,2.992166213,2.9943931398416885,Merivale Gardens - Grenfell Glen - Pineglen - Country Place,Merivale Gardens - Grenfell Glen - Pineglen - Country Place,0.00222692684168857,7.442523854501429e-4
transit_numR,66,0.233688776,0.22266401590457258,Metcalfe, ,-0.01102476009542741,-0.047177105739247875
transit_numR,67,0.262857143,0.27373193539246243,Munster - Ashton, ,0.010874792392462418,0.04137149277492686
transit_numR,70,0.178734378,0.1116571653233733,North Gower - Kars, ,-0.0670772126766267,-0.37528993262072224
transit_numR,71,3,NA,Notre-Dame Cemetery,Cimetière Notre-Dame,NA,NA
transit_numR,75,5.30878929,5.659099728366318,Chapel Hill South,Chapel Hill Sud,0.3503104383663178,0.0659868793485902
transit_numR,76,5.178303199,4.953103448275862,Chatelaine Village,Village Chatelaine,-0.2251997507241379,-0.04348910097956933
transit_numR,77,8,12,Orléans Industrial,Orléans Industriel,4,0.5
transit_numR,81,0.077838828,0.05343364197530864,Osgoode - Vernon, ,-0.024405186024691355,-0.31353485980918616
transit_numR,82,4.484090909,4.656951871657754,Old Ottawa East,Vieil Ottawa-Est,0.1728609626577544,0.038549834551927994
transit_numR,83,2.567202029,2.6146817895400125,Old Ottawa South,Vieil Ottawa-Sud,0.04747976054001235,0.018494750317140835
transit_numR,85,0,0,Marlborough, ,0,NA
transit_numR,86,2.798478472,2.337002266105536,Pineview, ,-0.46147620589446436,-0.16490253918753903
transit_numR,87,2.510317061,1.9936252306659956,Playfair Park - Lynda Park - Guildwood Estates,Parc Playfair - Parc Lynda - Domaines Guildwood,-0.5166918303340042,-0.205827318931648
transit_numR,88,5.754187415,5.61973743775464,Qualicum - Redwood Park,Qualicum - Parc Redwood,-0.13444997724535934,-0.02336558883968143
transit_numR,90,3.577406765,3.4473113616652213,Riverside Park,Parc Riverside,-0.13009540333477876,-0.03636584036447383
transit_numR,93,4.68425422,4.042892722073609,Rothwell Heights - Beacon Hill North,Rothwell Heights - Beacon Hill Nord,-0.6413614979263906,-0.1369185931856599
transit_numR,97,8.069551777,8.172665047471849,South Keys - Greenboro West,South Keys - Greenboro Ouest,0.10311327047184982,0.012778066653682718
transit_numR,99,4.590966653,3.829041789784719,Tanglewood, ,-0.7619248632152806,-0.16596175071700758
transit_numR,100,2.432660363,2.4431382570917455,Trend-Arlington, ,0.010477894091745377,0.0043071750792304814
transit_numR,106,9.950211601,8.309600862998922,Whitehaven - Queensway Terrace North,Whitehaven - Terrasse Queensway Nord,-1.6406107380010777,-0.16488199485488286
transit_numR,108,4.097872849,3.564173040152964,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,Woodvale - Craig Henry - Manordale - Domaines des Bois d'Arlington,-0.5336998088470359,-0.13023825494665464
transit_numR,901,13.43650884,16.061806480248556,Bayshore - Belltown, ,2.625297640248556,0.19538539895371781
transit_numR,902,6.915300546,7.267000607164541,Beaverbrook, ,0.3517000611645411,0.05085824669876049
transit_numR,903,6.714562956,9.15680794907623,Billings Bridge - Alta Vista, ,2.4422449930762298,0.3637235973629361
transit_numR,904,4.384841435,4.113750459164932,Blackburn Hamlet, ,-0.2710909758350679,-0.0618245790306595
transit_numR,905,4.795134443,4.435445068163593,Borden Farm - Fisher Glen, ,-0.3596893748364076,-0.07501132222924153
transit_numR,906,8.528459119,8.50023066277103,Britannia Village, ,-0.02822845622897141,-0.003309912826583534
transit_numR,907,4.743824451,4.836865203761755,Brookside - Briarbrook - Morgan's Grant, ,0.09304075276175539,0.01961302609799196
transit_numR,908,34.19843255,10.034350508587627,Byward Market,Marché By,-24.16408204141237,-0.7065844905635118
transit_numR,909,3.988353902,3.716235007822006,Cardinal Creek, ,-0.2721188941779942,-0.06822837212152548
transit_numR,910,8.753852786,5.243560728526781,Carlingwood West - Glabar Park - McKellar Heights, ,-3.510292057473219,-0.4009996676077549
transit_numR,911,0.071743929,0.09362637362637363,Carp, ,0.021882444626373634,0.3050076143219538
transit_numR,912,4.792108724,4.5744848750548,Carson Grove - Carson Meadows, ,-0.21762384894520004,-0.045412961491313616
transit_numR,913,7.398548061,5.894114333990426,Chapel Hill North, ,-1.504433727009574,-0.20334175227432832
transit_numR,914,4.026573427,4.003948992184286,Chapman Mills, ,-0.022624434815713634,-0.005618781136339535
transit_numR,915,6.305938344,7.081579309396066,Convent Glen - Orléans Woods, ,0.7756409653960654,0.12300167288094015
transit_numR,916,0.352871662,0.4576905095839177,Cumberland, ,0.10481884758391774,0.2970452401584963
transit_numR,917,9.620322316,9.660475279978147,East Industrial,Industriel-Est,0.04015296397814794,0.004173764938350111
transit_numR,918,0.060923774,0.17024886877828055,Edwards - Carlsbad Springs, ,0.10932509477828055,1.7944570337727361
transit_numR,919,3.461613998,3.225852526334583,Elmvale - Canterbury, ,-0.2357614716654166,-0.06810738337712738
transit_numR,920,5.340601504,4.506928034371644,Fallingbrook, ,-0.8336734696283568,-0.15610104386255977
transit_numR,921,1.869171886,2.1123356791926704,Findlay Creek, ,0.24316379319267045,0.13009172404847014
transit_numR,922,0,0,Fitzroy, ,0,NA
transit_numR,923,3.515511298,3.3950976637303714,Glebe - Dows Lake,Glebe – Lac Dows,-0.12041363426962848,-0.034252097081335704
transit_numR,924,4.526539654,4.321222862206469,Glen Cairn - Kanata South Business Park,Glen Cairn - Parc d'Affaires Kanata-Sud,-0.20531679179353102,-0.04535844320110998
transit_numR,925,0.188376551,0.2114161061625159,Greely, ,0.023039555162515907,0.12230585516196178
transit_numR,926,0.343171047,1.0409556313993173,Greenbelt,Ceinture de Verdure,0.6977845843993173,2.0333434026540047
transit_numR,927,1.820729237,1.8458811613774477,Hunt Club Woods - Quintarra - Revelstoke,Hunt Club Woods - Quintarra - Revelstoke,0.025151924377447843,0.01381420359838372
transit_numR,928,3.839453102,3.740493782663543,Kanata Lakes - Arcardia, ,-0.09895931933645663,-0.025774326891740904
transit_numR,929,5.492381854,6.4666437118016695,Katimavik - Hazeldean, ,0.97426185780167,0.17738421757622938
transit_numR,930,0,0,Kinburn, ,0,NA
transit_numR,931,5.026789408,4.671493587091436,Laurentian, ,-0.35529582090856415,-0.07068046661018272
transit_numR,932,5.542553191,5.822794227049546,Ledbury - Heron Gate - Ridgemont, ,0.28024103604954664,0.05056172243950715
transit_numR,933,4.121350887,4.227819118488838,Lindenlea - New Edinburgh, ,0.10646823148883744,0.02583333339189118
transit_numR,934,23.59732732,9.041712232463677,Lowertown,Basse-ville,-14.555615087536324,-0.6168332070047466
transit_numR,935,3.559300341,3.2545506257110355,Manor Park, ,-0.30474971528896466,-0.08562067993490652
transit_numR,936,0.750880902,0.988470545847595,Navan - Sarsfield, ,0.23758964384759496,0.3164145515151149
transit_numR,937,4.359490406,4.763451054752311,Old Barrhaven East,Old Barrhaven Est,0.4039606487523111,0.09266235525976545
transit_numR,938,3.086114101,3.441035367622448,Old Barrhaven West,Old Barrhaven Ouest,0.3549212666224477,0.11500587956467384
transit_numR,939,7.743540573,6.949680948040109,Orléans Village - Chateauneuf, ,-0.7938596249598904,-0.10251894691788689
transit_numR,940,4.868726861,5.448632250102838,Overbrook - McArthur, ,0.5799053891028381,0.11910821979931933
transit_numR,941,5.208470708,4.89297489221405,Parkwood Hills - Stewart Farm, ,-0.3154958157859502,-0.06057359894553336
transit_numR,942,4.801225199,4.739279509920453,Portobello South, ,-0.061945689079546895,-0.01290205864379137
transit_numR,943,6.431105578,6.642096505823627,Queenswood Heights, ,0.2109909278236266,0.03280787809570409
transit_numR,944,1.085746352,1.0407458563535912,Richmond, ,-0.045000495646408734,-0.041446600823033426
transit_numR,945,3.222334294,2.8274901820778293,Rideau Crest - Davidson Heights, ,-0.3948441119221706,-0.12253356601063149
transit_numR,946,1.974165227,2.3391894729474347,Riverside South - Leitrim,Riverside Sud - Leitrim,0.36502424594743466,0.1849005549054961
transit_numR,947,13.40601061,12.00103123158515,Riverview, ,-1.4049793784148488,-0.1048021980056339
transit_numR,948,1.5936853,1.5755693581780539,Rockcliffe Park,Parc Rockcliffe,-0.01811594182194609,-0.011367326925802786
transit_numR,949,17.34651199,9.983506944444445,Sandy Hill,Côte-de-Sable,-7.363005045555555,-0.42446602808681166
transit_numR,950,3.878461253,3.4350492473517935,Skyline - Fisher Heights, ,-0.4434120056482067,-0.11432678496020202
transit_numR,951,2.675923793,2.3570945837222026,Stittsville, ,-0.31882920927779734,-0.11914734272770724
transit_numR,952,2.455631992,2.1324438885414496,Stonebridge - Half Moon Bay - Heart's Desire, ,-0.3231881034585502,-0.1316109679754287
transit_numR,953,4.944970539,4.405147759771211,Vanier North,Vanier Nord,-0.5398227792287891,-0.10916602535269201
transit_numR,954,3.602093469,3.417514374170721,Vanier South,Vanier Sud,-0.18457909482927937,-0.0512421724804719
transit_numR,955,0.196323274,0.2621861152141802,Vars, ,0.06586284121418023,0.3354815752215921
transit_numR,956,7,2,Wateridge Village,Village des Riverains,-5,-0.7142857142857143
transit_numR,957,6.248605578,6.1846613545816735,West Centretown,Centre-Ville Ouest,-0.06394422341832673,-0.010233358886254658
transit_numR,958,17.71494457,14.626426086252932,Westboro, ,-3.088518483747068,-0.17434536538022416
transit_count,0,5829,5804,Ottawa,Ottawa,-25,-0.004288900325956425
transit_count,3,51,66,Beacon Hill South - Cardinal Heights,Beacon Hill Sud - Cardinal Heights,15,0.29411764705882354
transit_count,5,6,18,Beechwood Cemetery,Cimetière Beechwood,12,2
transit_count,6,39,45,Bells Corners East,Bells Corners Est,6,0.15384615384615385
transit_count,7,35,42,Bells Corners West,Bells Corners Ouest,7,0.2
transit_count,11,39,52,Braemar Park - Bel Air Heights - Copeland Park,Parc Braemar - Hauteurs Bel Air - Parc Copeland,13,0.3333333333333333
transit_count,12,16,29,Briar Green - Leslie Park,Briar Green - Parc Leslie,13,0.8125
transit_count,13,103,111,Bridlewood - Emerald Meadows, ,8,0.07766990291262135
transit_count,16,32,43,Carleton Heights - Rideauview,Hauteurs Carleton - Rideauview,11,0.34375
transit_count,17,9,12,Carleton University,Université Carleton,3,0.3333333333333333
transit_count,18,83,95,Carlington, ,12,0.14457831325301204
transit_count,23,42,50,Centrepointe, ,8,0.19047619047619047
transit_count,24,102,97,Centretown,Centre-Ville,-5,-0.049019607843137254
transit_count,28,95,131,Civic Hospital-Central Park,Hôpital Civique - Parc Central,36,0.37894736842105264
transit_count,29,0,0,Constance Bay,Baie Constance,0,NA
transit_count,30,0,0,Corkery, ,0,NA
transit_count,31,51,73,Cityview - Crestview - Meadowlands, ,22,0.43137254901960786
transit_count,32,45,52,Crystal Bay - Lakeview Park,Baie Crystal - Parc Lakeview,7,0.15555555555555556
transit_count,35,4,4,Dunrobin, ,0,0
transit_count,38,21,29,Emerald Woods - Sawmill Creek, ,8,0.38095238095238093
transit_count,45,43,60,Greenboro East,Greenboro Est,17,0.3953488372093023
